,date,link,title
2011-09-09 22:27:13,Fri Sep 09 22:27:13 +0800 2011,http://tw.weibo.com/2134671703/3355841533303593,2006 年9 月9 日，馬英九登報放言：「我們怎麼忍心看著台灣在貪腐、無能的政權下，繼續空轉」、「一個政黨如果只在乎勝負，而不是以天下蒼生、人民幸福為己任，就算贏得選舉，也只是選出另一個阿扁而已？台灣受的苦還不夠嗎？」5 年下來，貪腐無能的他，真是預言家，他全夫子自道了。
2011-09-09 22:26:07,Fri Sep 09 22:26:07 +0800 2011,http://tw.weibo.com/2134671703/3355841256660515,「兒女英雄傳」點出「一片心術不正」之人。這種人有兩類：一類根據事實，再永遠歪曲之；一類捏造事實，再永遠歪曲之。後者之心術，自然更歪。網路使這兩類人更得肆惡：又方便又匿名也。一變成這兩類人，他將陷於自食其果：他一生要以邪惡維護他的「正義」，但他的「正義」，原來卻是邪惡。
2011-09-08 20:09:57,Thu Sep 08 20:09:57 +0800 2011,http://tw.weibo.com/2134671703/3355444601296079,胡適一生，「名滿天下，謗亦隨之。」謗者滿天下，胡適一概不理。理由很簡單，謗者是小人，小人為謗而謗，他心術不正，不值得一理。有葉青者，身為共產黨，謗胡適好多年：後來此人投降國民黨，身為國民黨，又謗胡適好多年。多麼滑稽！自已變了又變，但一生謗胡適不變！這種小人，能理他嗎？
2011-09-07 21:55:39,Wed Sep 07 21:55:39 +0800 2011,http://tw.weibo.com/2134671703/3355108814335259,我76 歲，從沒出過國，但我的幻覺，常常雲遊四海。我常常臥遊子午線（meridian)。子午線是天文學地文學上假設的線，理論上有，事實上看不見。去威克島來回一下吧，我可以有兩個星期天，也可以有兩個生日。我瞞天過海、瞞倒了日曆。我對自然說：我瞞倒了你。自然笑了：你只瞞倒了你自已。
2011-09-07 20:03:04,Wed Sep 07 20:03:04 +0800 2011,http://tw.weibo.com/2134671703/3355080481800527,台灣第一位公開控訴曰軍暴行的慰安婦黃阿桃，90 歲死了。71 年前，19 歲的年紀，她被曰本人抓去做軍妓，飽受摧殘，連子宮都割掉了。1955 年，日本人企圖以每人送 50 萬私了，李敖拿出100 件收藏、義賣 3000 萬分送她們，保住了中國人尊嚴。收下了李敖送的50 萬，慰安婦們都哭了，也都笑了。
2011-09-06 21:09:02,Tue Sep 06 21:09:02 +0800 2011,http://tw.weibo.com/2134671703/3354734694652568,90 歲的慰安婦黃阿桃遺恨而死。報上說「阿桃阿嬤苦等日本政府一聲道，如今這項希望落空，全台僅存十名慰安婦依然不願放棄希望。」這真是謬見弄人！日本鬼子蹂躪我們中國少女，從未悔改，縱使悔改了，又怎樣呢？縱使道歉了，又愈合了我們什麼呢？我們不希罕魔鬼的道歉！只有誓不兩立才對。
2011-09-06 19:32:16,Tue Sep 06 19:32:16 +0800 2011,http://tw.weibo.com/2134671703/3354710342542495,9 月1 日，90 歲的黃阿桃死了。她少女時，被日本人抓去做慰安婦，失去貞操和子宮。萬劫歸來，垂老嫁給老士官劉爺爺相依為命。我在新書「第73 烈士」里刊出他們的合照。「大桃姐與老劉。青年、中年，被摧殘、被撕裂；老年，拼起斷片，拾起殘餘，在疤痕上，愈合著疤痕。」最後他們贏了。
2011-09-05 21:23:38,Mon Sep 05 21:23:38 +0800 2011,http://tw.weibo.com/2134671703/3354375980863866,國民黨、民進黨連手推出憲法，明定監察院是最高監察機關，行使彈劾、糾舉等權利；又明定總統要宣誓守憲，違誓得受「嚴厲之制裁」。所謂制裁，先發制人的就是監察院。如今馬英九公然違背憲法明定的「統一」動向，以「不統」、不恢復國統會、國統綱領為號召，違憲若此，監察院所司何事？
2011-09-05 19:32:37,Mon Sep 05 19:32:37 +0800 2011,http://tw.weibo.com/2134671703/3354348043047521,馬英九職業學生起家，在美國打小報告，又辦「波士頓通訊」，這通訊原由關中帶班，誹謗身陷獄中的李敖。馬英九30 歲即返做台做黨官，馬屁功深，一帆風順以至今日。他是典型的「巧宦」，膽小怕事、媚美親曰，一身軟骨，專長以道歉卸責。海峽兩岸支持他的，1/2 是不明馬跡的混人，1/2 是笨蛋。
2011-09-04 21:20:42,Sun Sep 04 21:20:42 +0800 2011,http://tw.weibo.com/2134671703/3354012854862413,按國民黨民進黨連手通過的「中華民國憲法增修條文」，內有「大陸地區」1 次、「自由地區」8 次，明白承認憲法涵蓋大陸。且開宗明義，以「為因應國家統一前之需要」11 個字，宣示走向統一乃動態的。而馬英九者，公然宣示靜態的「不統」、公然違反憲法第48 條「遵守憲法」之誓言，成何體統乎？
2011-09-04 20:18:13,Sun Sep 04 20:18:13 +0800 2011,http://tw.weibo.com/2134671703/3353997130519546,9 月 1 日，馬英九宣告：「國統會與國統綱領已被前總統陳水扁廢除，他當初在競選時也沒有提出主張要恢復。」查國統會清楚編入政府預算，豈能抹殺？國統綱領清楚列為國統會第 3 次會議文件、行政院第 2223 次會議文件，信誓旦旦「統一」11 次，豈可兒戲？馬英九跟屁于扁，違法亂紀，太可惡了！
2011-09-03 21:15:27,Sat Sep 03 21:15:27 +0800 2011,http://tw.weibo.com/2134671703/3353649146077844,一位朋友的幼子，被誤診而死。朋友趕去病房，感情當頭，泣不可仰；未幾眼淚一擦，快速上樓，與醫院談判賠償，經濟挂帥，冷酷無情。樓下樓上之隔，判若兩人。人間談判有「政經分離」，司空見慣；但「情經分離」如此利落者，實屬罕聞。談判完成，朋友下樓，再度撫屍痛哭而去。此事至奇，故筆記之。
2011-09-03 20:05:06,Sat Sep 03 20:05:06 +0800 2011,http://tw.weibo.com/2134671703/3353631441951973,國民黨文人余光中諂媚蔣氏父子，無正義感，被我一路痛罵。他厚顏說：「我不回答，表示我的人生可以沒有他；他不停止，表示他的人生不能沒有我。」什麼鬼邏輯啊！你罵一個人無恥，他不回答，就能證明他有恥嗎？不回答只能證明他無恥屬實，和人生誰沒有誰毫不相干。他的厚顏，益證其無恥耳！
2011-09-02 21:11:25,Fri Sep 02 21:11:25 +0800 2011,http://tw.weibo.com/2134671703/3353285743166842,孔子「知之為知之，不知為不知，是知也。」一般解說是：「知道的就說知道，不知道的就說不知道，這才是為學之道。」我看意有未足。孔子的真意應該是：「該知道的就去學，不該知道的就不必學，這才是為學之道。」人間對我不必學的太多了，預知自己不必花時間去學，這才是為學之道。
2011-09-02 19:21:23,Fri Sep 02 19:21:23 +0800 2011,http://tw.weibo.com/2134671703/3353258052402661,我的一個朋友是音響迷，整天整夜為新款音響神魂顛倒。市面上一有新貨出來，他就瘋了，千方百計，要汰舊換新，搬進搬出，幾無寧日。我問他新舊之間，有那麼大的落差嗎？他苦笑一下，搖了搖頭。人生啊，N 就很好了，為什麼拚命追求N + 1?不斷用新音響聽追魂曲的人，何不減1 一下，N 就好了？
2011-09-01 21:19:38,Thu Sep 01 21:19:38 +0800 2011,http://tw.weibo.com/2134671703/3352925422849428,「天行有常，不為堯存、不為桀亡。」意思很明顯：自然的運行是恆定的、不受干擾的，統治者不論好壞，都影響不了我，他們是他們、我是我。這一「天行」的超然，在「聖人行」上，也一樣。「舉世譽之而不加勸；舉世非之而不加沮。」這是何等風度！「聖人行」不會在乎小人的環伺，小人是四條腿的。
2011-09-01 19:26:53,Thu Sep 01 19:26:53 +0800 2011,http://tw.weibo.com/2134671703/3352897048598191,蘋果那個姓賈的，押解100 個工作狂的團隊，@周工作90 個小時，犧牲了自己和別人的健康，設計出一波又一波的蘋果波，打敗微軟和你我。這王八蛋在幹什麼？他同時在打敗自己、三個月六個月前的自己。他用瘋狂的升級，使大家不能安心享用眼前的iPad 了，iPad 56789了！iPad 也王八蛋了！
2011-08-31 20:57:40,Wed Aug 31 20:57:40 +0800 2011,http://tw.weibo.com/2134671703/3352557507186751,林語堂回憶他二姐一直想念書，可是家裡窮，只能送弟弟上學堂。弟弟出發前夜，二姐把她私下儲蓄的一點小錢交了出來，成全了弟弟，自己薄命而死。這就是人生。多少人因你而被擠開了、潦倒了、頹唐了、埋沒了。如今有考取大學的窮人家孩子繳不岀學費而輟學，啊，林語堂，你的名字是造化！
2011-08-31 20:08:26,Wed Aug 31 20:08:26 +0800 2011,http://tw.weibo.com/2134671703/3352545117179403,李登輝因貪污被起訴，原因是他使卵翼下的「台綜院」拿到贓款及大樓。經我在立法院窮追不捨，最後「追討返還」。李登輝說他自己沒拿錢，但按「貪污治罪條例」，自己不拿錢也是貪污。公家銀行化為財閥銀行，陳水扁、馬英九隻是拿沒拿錢的貪污之別，依法都是貪污分子。你還有臉替扁馬開脫嗎？
2011-08-30 21:52:08,Tue Aug 30 21:52:08 +0800 2011,http://tw.weibo.com/2134671703/3352208826249523,陳水扁、馬英九們化公家銀行為財閥銀行后，周轉不靈的卡奴們，再也沒機會用 8/100 的利息，向公家銀行借錢了；反倒以20/100的利息，陷入財閥銀行的高利貸了。這已不是小市民的欠債該還的問題了，而是社會正義的問題了。誰使公家銀行失去調節的功能呢？誰使財閥銀行逼死小市民呢？扁馬也。
2011-08-30 20:57:24,Tue Aug 30 20:57:24 +0800 2011,http://tw.weibo.com/2134671703/3352195052246210,台灣的黃姓婦人，為卡債所逼，帶著 15 歲的國中兒子、3 歲的女兒，緊閉門窗、燒炭自殺。警察發現 15 歲的周記：「長大后我想當一位有錢人，什麼都可以買。」他沒想到：這一好夢也被大人沒收了。卡債逼人是陳水扁、馬英九們化公家銀行為財閥銀行的產物，你們去歌頌扁馬吧，15 歲的周記記得你！
2011-08-30 19:20:57,Tue Aug 30 19:20:57 +0800 2011,http://tw.weibo.com/2134671703/3352170779744874,法國第四共和最後一任總統考提（Rene Coty)，到巴黎抽象藝術展參觀，有人問他懂這些嗎？他嘆了口氣說：我現在才知道，不必每樣東西都要懂，不過這一大道理，我花了一生才發現。我想：考提總統也許看到了畢加索他們的畫，他不假裝他懂。也許他用巧妙的語言，暗示了有些玄虛根本不值得懂。
2011-08-29 21:07:11,Mon Aug 29 21:07:11 +0800 2011,http://tw.weibo.com/2134671703/3351835126486299,1935 我生那年，魯迅在「且介亭雜文」的「附記」里，提到國民黨檢查大人刪文章，並不告訴讀者那兒被刪，弄得文章上氣不接下氣，讀者看了，大惑不解，「你在說什麼呀？」1935 的我，就精多了：我堅持出版社要用括弧標明「此處有刪節」一類字樣，以免讀者怪我文章欠通。出版社真好，肯背黑鍋呀。
2011-08-29 19:28:07,Mon Aug 29 19:28:07 +0800 2011,http://tw.weibo.com/2134671703/3351810195545921,怎樣用絕妙好辭描寫70 歲80 歲？看我的！我想到褲子上的拉鏈。由小便與拉鏈的關係，可以喻大。可以這麼分：A.閣下小便以「后」忘了拉拉鏈（就是不拉起拉鏈就朝廁所外面跑），閣下就70 歲了；B.閣下小便以「前」忘了拉拉鏈（就是不拉下拉鏈就開始小便），閣下就80 歲了。勉之勉之。
2011-08-28 21:49:53,Sun Aug 28 21:49:53 +0800 2011,http://tw.weibo.com/2134671703/3351483483982606,美國憲法第一次修正案Bill of Rights，一般譯為「人權法案」是錯的，當譯「人權清單」。因為法案太籠統了、並且可以修改或撤消，甚至彈性解釋，但列表卻鐵板一塊、不容黨中央或黨書記分說。所以憲法列舉的項目越明文越重要。一些混人，弄出來的什麼憲章，內容粗疏、列舉不足，根本違反了法理。
2011-08-28 21:38:42,Sun Aug 28 21:38:42 +0800 2011,http://tw.weibo.com/2134671703/3351480669715479,老丈人召見三個女婿，說我有快馬一匹，你們詩以詠之。大女婿詩云：「水上丟根針，騎馬到前村，來回30 里，針呀還沒沉。」二女婿詩云：「燈下燒鵝毛，騎馬到板橋，來回50 里，毛呀還沒焦。」三女婿詩云：「丈母娘放屁，騎馬到墳地，來回70 里，肛門還沒閉。」三女婿最好，  因離馬屁最近。
2011-08-27 21:47:29,Sat Aug 27 21:47:29 +0800 2011,http://tw.weibo.com/2134671703/3351120492302483,一個人開車闖紅燈，路邊閃出了警察，攔下他，問：「沒看到紅燈嗎？」這人答道：「看到了。」又問：「看到了為什麼還闖？」答案是：「因為沒看到警察。」這笑話是前台北市警察局長顏世錫講出來的。原來紅燈標誌「僅供參考」。在闖紅燈者的眼中，紅色對他，不具權威，已呈彈性評價了。
2011-08-27 21:03:26,Sat Aug 27 21:03:26 +0800 2011,http://tw.weibo.com/2134671703/3351109406839228,國民黨官僚連戰，從國民黨大使、青工會主任、副秘書長、青輔會主委、交通部長、外交部長、台灣省主席、行政院院長、國民黨副主席、副總統、黨主席、榮譽黨主席，一輩子黨運不斷、官運亨通、吃香喝辣、無役不與。以一生附逆之人，最後搖曳紅朝，而紅朝竟把這種貨色看中，為天下笑，哈哉哈哉。
2011-08-26 21:39:07,Fri Aug 26 21:39:07 +0800 2011,http://tw.weibo.com/2134671703/3350755998722229,我們沒興趣幫王八蛋、我們沒興趣幫龜兒子，但我們有興趣幫龜兒子打王八蛋、或幫王八蛋打龜兒子。如果王八蛋與龜兒子哥倆好、合作有奸，打不進去，我們就聯合兔崽子去顛覆王八蛋和龜兒子。這就是民主政治。民主政治的真諦，就是聯一打一、聯小打大、聯不肖打不肖。聯好人嗎？那有好人？
2011-08-26 19:18:59,Fri Aug 26 19:18:59 +0800 2011,http://tw.weibo.com/2134671703/3350720733305189,問一下什麼感覺？你出一本書，按說內容沒什麼，送上去審，審查先生也看不出有什麼，但總要意思意思：小刪一下、小改一兩個字。於是，千呼萬喚，書印出來了。什麼感覺？去問問麵包師傅：7 層的生日蛋糕做出來了，跑來一隻胖老鼠，小咬一下，還對你一笑：「總要意思意思，我只咬一小口。」
2011-08-25 20:52:09,Thu Aug 25 20:52:09 +0800 2011,http://tw.weibo.com/2134671703/3350381791457591,我不重視「漢學家」，我們中國人，總比你們外國人懂中國吧？我也不重視大陸的「台灣問題專家」，我這住在台灣61 年、跟台灣周旋61 年的，總比你們隔靴搔癢的更懂台灣吧？至於連專家都算不上、整天在網上大發議論的，更別提了。你們用馬路消息做馬前卒，太遜了。還是走馬章台、笑談大陸吧。
2011-08-25 19:48:44,Thu Aug 25 19:48:44 +0800 2011,http://tw.weibo.com/2134671703/3350365831962610,連戰做李登輝的副總統，要回家吃午飯。他的車隊必經 14 個路口，所有紅燈，全部遙控成綠燈，為了使副總統一車風順，沿途由幾十個警察管制行人，包括所有趕去吃午飯的，一律給我停下來，等連大人先通過。「一路車隊方瑀笑，人人知是連戰來！」如今連戰是北京貴客了，台北人準時開飯了。
2011-08-24 21:37:31,Wed Aug 24 21:37:31 +0800 2011,http://tw.weibo.com/2134671703/3350030820403641,「台獨」是玩假的，因為有10 不敢：要革命，你不敢；要改國號，你不敢；要換國旗，你不敢；要廢國歌，你不敢；要丟外來政權臭招牌，你不敢；要正名，你不敢；要修憲，你不敢；要向美國爭主權，你不敢；要向美國爭解釋權，你不敢；要向日本拿回釣魚台，你不敢。「台獨」根本是懦夫行騙啊。
2011-08-24 19:18:37,Wed Aug 24 19:18:37 +0800 2011,http://tw.weibo.com/2134671703/3349995864991330,馬英九吹牛「中華民國建國百年」，事實上它建國38 年就死了；馬英九吹牛說「中華民國」代表中國，事實上它代表3/1000就完了；馬英九說他恪遵「中華民國憲法」，事實上憲法明定是要走向「統一」、是動態的，而馬英九乾的是「維持現狀」、是靜態的，他根本違憲。馬英九啊就是「你吹牛」。
2011-08-23 20:55:52,Tue Aug 23 20:55:52 +0800 2011,http://tw.weibo.com/2134671703/3349657951117908,「中華人民共和國憲法」序言第7 節有白紙黑字：「把我國建設成為富強、民主、文明的社會主義國家。」這一白紙黑字的精神，我們大旱雲霓久矣！如今開國61 年了，細味大人先生在建黨90 年時談話，開國100 時民主可期。看來憲法還是要複習，它永不讓我們失望，活個100 歲吧，與憲法同登壽域！
2011-08-23 18:46:13,Tue Aug 23 18:46:13 +0800 2011,http://tw.weibo.com/2134671703/3349625323545104,"基辛格的「論中國」（On China) 岀版了，在第307 頁里，公布了毛主席的談話記錄：There are  a huge bunch of  counter-revolutionaries there . A hundred years hence  we will want it,and we are going to fight for it.(蕞爾台灣，雲集反動，俟之百年，兵以臨之。)原來大家要等100年！"
2011-08-22 21:30:50,Mon Aug 22 21:30:50 +0800 2011,http://tw.weibo.com/2134671703/3349304362706068,蔣介石外岀時，例由前導車開道，一行車隊，浩浩蕩蕩，在一路綠燈下，高速通過。1968 年他上陽明山，對面開來公交車背後，在視野不明下，突有一吉普超車，侵入左道。蔣介石的座車，因為綠燈成性、不慣剎車，就直撞上去，造成老傢伙來日死因。看來還是給紅燈攔攔好，特權久了，連剎車都不會啦。
2011-08-22 19:09:34,Mon Aug 22 19:09:34 +0800 2011,http://tw.weibo.com/2134671703/3349268812127022,"I come to this world only once,what I should do I  will do right now ,I will not pass them because I come to this world only once.(到這世界只此一次，該我做的，現在就得做，因為只此一次。）這段話，我越老越相信了，雖然他媽的一個活了106 歲的老女人也同此信念，她叫宋美齡。"
2011-08-21 21:45:30,Sun Aug 21 21:45:30 +0800 2011,http://tw.weibo.com/2134671703/3348945665921948,張大千身懷巨款，到北京買豪宅，訂金都付了，出了「意外」：一位神秘的收藏家，正要割愛，出售「韓熙載夜宴圖」。張大千目睹一千年前大畫家顧閎中筆下的這幅長卷，一問價錢，竟與已付訂金的豪宅等值。張大千畢竟是藝術家，他舎豪宅而取名畫，徜徉自適。最後的選擇是最好的選擇，你知道嗎？
2011-08-21 21:08:48,Sun Aug 21 21:08:48 +0800 2011,http://tw.weibo.com/2134671703/3348936430219250,五代南唐李後主，派特務畫家顧閎中到大臣韓熙載家窺探，顧閎中出來，全憑記憶，把韓熙載縱情聲色的現場，一一據實畫出，流傳千載，至今成為國寶奇珍。英國畫家畢爾博（Sir Max Beerbohm)也有這種本領，傳神入畫，全憑記憶。這種本領，固不乏人，但妙手偶得天成之作，唯顧閎中當之矣。
2011-08-20 21:19:54,Sat Aug 20 21:19:54 +0800 2011,http://tw.weibo.com/2134671703/3348576835605753,鄭板橋笑嘻嘻的說：「難得胡塗」；我媽媽氣昂昂的說：「誰要胡塗誰胡塗，我不要胡塗。」其實胡塗不是笨蛋的問題，而是聰明人的問題，聰明人有時要胡塗、要聰明式的胡塗。不要事事都算得太精吧，太精會窒息你得到的、捏死你可能得到的。聰明式的胡塗不是真胡塗，而是豁達、厚道、與竊笑。真好。
2011-08-20 19:52:42,Sat Aug 20 19:52:42 +0800 2011,http://tw.weibo.com/2134671703/3348554891243408,俗諺「小和尚念經，有口無心」，為什麼「有口無心」？因為念起來太枯燥、太單調。老和尚呢，可能好一點，但念久了，就音調模糊，睡起來了。還是台灣人聰明，他們投機取巧，把錄音好的佛經，嵌入「念佛機」，節省老和尚操勞，改由機器向觀世音訴願。只不知這樣干法，觀世音吃得消否？善哉善哉。
2011-08-19 21:24:54,Fri Aug 19 21:24:54 +0800 2011,http://tw.weibo.com/2134671703/3348215706203095,有的人你怎麼看他，你都不懂他，認為他少了一根筋，怎麼都不對勁。馬英九就是這種人。不過，當你把他轉成另一種人看他，你就豁然開朗。「紅樓夢」寫賈寶玉「豁然開朗，笑道：很是、很是。」就是那種頓悟。把一路媚美的馬英九當美國人看吧，你會豁然貫通。他根本非我族類，他是黃種洋人啊！
2011-08-19 19:22:38,Fri Aug 19 19:22:38 +0800 2011,http://tw.weibo.com/2134671703/3348184936846405,1811年，義大利物理學家阿弗加德有「阿弗加德定律」（Avogadro's law)：在一樣溫度、一樣壓力下，一樣體積的氣體，都含有一樣數目的分子。200年後，我發現：這一定律其實是人文定律。極權政府一樣溫度、一樣壓力下的那些反對它的網民，其實是「含有一樣極權性格的分子」，多可悲呀！
2011-08-18 22:12:16,Thu Aug 18 22:12:16 +0800 2011,http://tw.weibo.com/2134671703/3347865238702500,小額到廈門大學來看我，訴說在出版困境中的努力，令人動容。我最後說：「現在輪到你們在第一線了。」這幾個月，為了岀版「坐牢家爸爸給女兒的 80 封信」，受盡窩囊氣，但仍問世了。小額、浦軍她們跟我直接聯絡，感同身受。對在第一線上的，我不無「望風刎頸」，我一再想到王維的「夷門歌」。
2011-08-18 19:47:54,Thu Aug 18 19:47:54 +0800 2011,http://tw.weibo.com/2134671703/3347828907561266,恭誦憲法第 35 條：「中華人民共和國公民有言論、出版、集會、結社、遊行、示威的自由。」6大自由中，「出版自由」是最不人身的、最不直接的。憲法第 47 條還特別對「文化事業」「給以鼓勵和幫助」呢。國家領導人一再叮嚀大家要恪守憲法，我們自當遵命。第 35 條萬歲！第 47 條萬歲！
2011-08-18 16:57:37,Thu Aug 18 16:57:37 +0800 2011,http://tw.weibo.com/2134671703/3347786054490018,李敖老師的訪談到此結束，謝謝大家
2011-08-18 16:57:13,Thu Aug 18 16:57:13 +0800 2011,http://tw.weibo.com/2134671703/3347785953483740,今生苦短，來生再見
2011-08-18 16:56:26,Thu Aug 18 16:56:26 +0800 2011,"http://tw.weibo.com/1929974671/3347785559539744,http://tw.weibo.com/2134671703/3347785756342631","對 @哈囉李敖 提問:您在這世界上有遺憾留下嗎？,當然有，本來可以活到二百歲的，我現在只活過了愛因斯坦"
2011-08-18 16:52:42,Thu Aug 18 16:52:42 +0800 2011,"http://tw.weibo.com/1930511833/3347784653529075,http://tw.weibo.com/2134671703/3347784816775962","對 @哈囉李敖 提問:大師最喜歡的歷史人物是誰？,文天祥，他的世界裡沒有成功，只有正氣"
2011-08-18 16:52:05,Thu Aug 18 16:52:05 +0800 2011,"http://tw.weibo.com/mynameisxzh/3347784179551642,http://tw.weibo.com/2134671703/3347784661918093","對 @哈囉李敖 提問:您覺得現在的國民黨怎麼樣？,顧名思義，真的其他的黨，也沒有了"
2011-08-18 16:51:33,Thu Aug 18 16:51:33 +0800 2011,"http://tw.weibo.com/mynameisxzh/3347784179551642,http://tw.weibo.com/2134671703/3347784527356037","對 @哈囉李敖 提問:您覺得現在的國民黨怎麼樣？,真的其他黨，也沒有了"
2011-08-18 16:50:58,Thu Aug 18 16:50:58 +0800 2011,"http://tw.weibo.com/mynameisxzh/3347784179551642,http://tw.weibo.com/2134671703/3347784380548657","對 @哈囉李敖 提問:您覺得現在的國民黨怎麼樣？,是假國民黨 真的國民黨已經沒有了"
2011-08-18 16:50:30,Thu Aug 18 16:50:30 +0800 2011,"http://tw.weibo.com/yunshixin/3347784065961868,http://tw.weibo.com/2134671703/3347784263441331","對 @哈囉李敖 提問:你如何看待台灣議院被評為世界上最無能議院？持贊同意見么？,如果我不在的話，更無能"
2011-08-18 16:49:33,Thu Aug 18 16:49:33 +0800 2011,"http://tw.weibo.com/hushengbo8/3347783588128153,http://tw.weibo.com/2134671703/3347784024016979","對?@哈囉李敖?提問:對文革的看法。文革死了多少人怪誰。,這個問題是鄧小平答的 文革使我們知道，窮並不就是共產主義，還有極左的思想會造成文革"
2011-08-18 16:48:11,Thu Aug 18 16:48:11 +0800 2011,http://tw.weibo.com/2134671703/3347783680407158,中醫文化的問題，是無法經過科學檢驗
2011-08-18 16:47:34,Thu Aug 18 16:47:34 +0800 2011,"http://tw.weibo.com/1764053852/3347783260958121,http://tw.weibo.com/2134671703/3347783525210903","對?@哈囉李敖?提問:你覺得是當一個公眾人物難,還是父親難呢?,都難"
2011-08-18 16:47:22,Thu Aug 18 16:47:22 +0800 2011,"http://tw.weibo.com/amyliz/3347783159951940,http://tw.weibo.com/2134671703/3347783474538674","對?@哈囉李敖?提問:以您豐富的人生閱歷，如今的您如何定義幸福？,幸福是一個人的時候，內心也會平靜"
2011-08-18 16:46:21,Thu Aug 18 16:46:21 +0800 2011,"http://tw.weibo.com/electroniclover/3347783097034513,http://tw.weibo.com/2134671703/3347783219013317","對?@哈囉李敖?提問:您認為做好一個演講，最重要的是什麼？,向李敖學習"
2011-08-18 16:46:04,Thu Aug 18 16:46:04 +0800 2011,"http://tw.weibo.com/iloveyourself/3347782971199988,http://tw.weibo.com/2134671703/3347783147706830","對?@哈囉李敖?提問:您怎麼看待最近網上各種炫富事件？,先要調查他是不是真的富"
2011-08-18 16:45:31,Thu Aug 18 16:45:31 +0800 2011,"http://tw.weibo.com/2310343872/3347782816003871,http://tw.weibo.com/2134671703/3347783008950373","對 @哈囉李敖 提問:如果大陸方也封你96本書你會怎麼應對？,不要逼我把共產黨看成國民黨"
2011-08-18 16:44:40,Thu Aug 18 16:44:40 +0800 2011,"http://tw.weibo.com/1914794741/3347782359142452,http://tw.weibo.com/2134671703/3347782795031427","對?@哈囉李敖?提問:您對故宮最近頻發各種事件怎麼看,任何博物院都會有一定百分比的意外"
2011-08-18 16:44:00,Thu Aug 18 16:44:00 +0800 2011,http://tw.weibo.com/2134671703/3347782627251614,這個必要，以色列人還叫小學生學死掉的希伯來文，就是為了讓民族有向心力
2011-08-18 16:42:53,Thu Aug 18 16:42:53 +0800 2011,"http://tw.weibo.com/effystonem621/3347781461445708,http://tw.weibo.com/2134671703/3347782346559134","向@哈囉李敖 提問：您覺得自己一生說話做人的準則是什麼？,後果自行負責"
2011-08-18 16:42:35,Thu Aug 18 16:42:35 +0800 2011,"http://tw.weibo.com/effystonem621/3347781461445708,http://tw.weibo.com/2134671703/3347782271058199","向@哈囉李敖 提問：您覺得自己一生說話做人的準則是什麼？,當然是說真話，做好人"
2011-08-18 16:41:38,Thu Aug 18 16:41:38 +0800 2011,"http://tw.weibo.com/1787358410/3347781230748654,http://tw.weibo.com/2134671703/3347782031972246","對 @哈囉李敖 提問:我想知道在大師眼中民，主，思想應該是怎樣的？,這個制度從希臘雅典以來，就是少數"
2011-08-18 16:40:24,Thu Aug 18 16:40:24 +0800 2011,http://tw.weibo.com/2134671703/3347781721503927,因為好話都被孔子說盡了
2011-08-18 16:39:51,Thu Aug 18 16:39:51 +0800 2011,"http://tw.weibo.com/2028544981/3347781084017852,http://tw.weibo.com/2134671703/3347781583161923","您認為教孩子學繁體字有必要嗎,沒有必要"
2011-08-18 16:38:45,Thu Aug 18 16:38:45 +0800 2011,"http://tw.weibo.com/zhumin1025/3347780970690530,http://tw.weibo.com/2134671703/3347781306325638","對 @哈囉李敖 提問:有您看好的年輕人嗎？括狐您兒子不在候選之列。,如果有人願意做我兒子，我可以把他看好"
2011-08-18 16:38:17,Thu Aug 18 16:38:17 +0800 2011,"http://tw.weibo.com/zhumin1025/3347780970690530,http://tw.weibo.com/2134671703/3347781188880043","對 @哈囉李敖 提問:有您看好的年輕人嗎？括狐您兒子不在候選之列。,沒有"
2011-08-18 16:37:50,Thu Aug 18 16:37:50 +0800 2011,"http://tw.weibo.com/1785726932/3347780630937662,http://tw.weibo.com/2134671703/3347781075628770","對 @哈囉李敖 提問:您覺得年過25以後就被逼著相親，還要承受家人和身邊所有人異樣的眼光的這種現象反映了什麼問題，這種現象正面嗎？,因為一胎化後造成男女比例失衡，所以相親就是搶親"
2011-08-18 16:36:53,Thu Aug 18 16:36:53 +0800 2011,"http://tw.weibo.com/2029519734/3347780593187295,http://tw.weibo.com/2134671703/3347780836543173","對 @哈囉李敖 提問:您認為怎麼樣的書才算是一本好書呢？要怎麼樣才能讀好一本書呢？,我的書就是好書，好好讀我的書就能讀好書"
2011-08-18 16:35:51,Thu Aug 18 16:35:51 +0800 2011,"http://tw.weibo.com/1752025131/3347780379268518,http://tw.weibo.com/2134671703/3347780576409398","對 @哈囉李敖 提問:您認為兩岸間的交流互動哪方面最應加強？需改進之處有哪些？,北京應該跟連戰之流絕交，難道不知道台灣人討厭他們嗎？"
2011-08-18 16:34:02,Thu Aug 18 16:34:02 +0800 2011,http://tw.weibo.com/2134671703/3347780119210146,三七開
2011-08-18 16:33:36,Thu Aug 18 16:33:36 +0800 2011,"http://tw.weibo.com/1306206111/3347779779456872,http://tw.weibo.com/2134671703/3347780010491958","對?@哈囉李敖?提問:李先生，你是如何做到出言不遜，不怕壓力，而又忠於自己內心的？,跟光著屁股打老虎一樣"
2011-08-18 16:32:57,Thu Aug 18 16:32:57 +0800 2011,http://tw.weibo.com/2134671703/3347779846906973,我只要照鏡子就知道了
